book_id,author,title,pubplace,publisher,date,volume,page,image_index,flickr_link
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000627,1,http://farm8.staticflickr.com/7446/11219012554_3680b94163_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000699,1,http://farm8.staticflickr.com/7301/11219026386_5760e30cec_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000021,1,http://farm4.staticflickr.com/3703/11219011694_2f48aba9bd_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000097,1,http://farm8.staticflickr.com/7331/11219126413_c05411129c_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000411,1,http://farm3.staticflickr.com/2830/11219009155_938f4d264a_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000795,1,http://farm4.staticflickr.com/3771/11219024476_b4a04056df_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000603,1,http://farm6.staticflickr.com/5545/11219008205_d301c5f78f_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000705,1,http://farm8.staticflickr.com/7459/11219007495_f35f01e96d_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000513,1,http://farm6.staticflickr.com/5494/11219008124_862bcf4c97_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000165,1,http://farm4.staticflickr.com/3768/11219007444_1eb849ef1e_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000160,1,http://farm4.staticflickr.com/3793/11219007054_efcb75f058_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000333,1,http://farm6.staticflickr.com/5511/11219006614_0d8a79c43f_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000519,1,http://farm6.staticflickr.com/5533/10998408173_874809f227_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000627,2,http://farm4.staticflickr.com/3708/10998270906_eb49ef0560_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000795,3,http://farm4.staticflickr.com/3736/10998347964_f16de69ef2_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000640,2,http://farm8.staticflickr.com/7321/10998190035_4cef5f866b_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000650,2,http://farm8.staticflickr.com/7427/10998189805_1b3f6c54e6_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000603,2,http://farm3.staticflickr.com/2881/10998405943_1fa5629b30_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000195,1,http://farm6.staticflickr.com/5479/10998268966_34d2789f77_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000243,1,http://farm6.staticflickr.com/5545/10998345594_a534da43d6_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000413,2,http://farm6.staticflickr.com/5547/10998267386_a155ffda88_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000887,1,http://farm3.staticflickr.com/2893/10998185195_dcd6d16f89_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000662,1,http://farm6.staticflickr.com/5537/10998185215_31c1dafb2e_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000791,1,http://farm8.staticflickr.com/7332/10998342514_ed45d38ae0_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000624,1,http://farm4.staticflickr.com/3762/10998264686_1e453a52a5_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000697,2,http://farm4.staticflickr.com/3704/10998399873_dac1c1b928_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000013,1,http://farm4.staticflickr.com/3698/10998338784_8b11ec4874_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000417,1,http://farm3.staticflickr.com/2824/10998180365_d3151d1ed9_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000241,1,http://farm3.staticflickr.com/2810/10998179785_466a37e09b_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000791,2,http://farm3.staticflickr.com/2887/10998337034_91df64335e_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000248,1,http://farm4.staticflickr.com/3738/10998394953_c5b9c5b1b1_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000417,2,http://farm8.staticflickr.com/7349/10998335434_a7723be049_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000793,1,http://farm8.staticflickr.com/7389/10998394823_9c56200d85_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000009,2,http://farm8.staticflickr.com/7428/10998334364_0a9daaeaf0_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000097,2,http://farm4.staticflickr.com/3806/10998393443_00c5a43b49_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000225,1,http://farm4.staticflickr.com/3717/10998391823_40f697d270_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000333,3,http://farm8.staticflickr.com/7301/10998173825_762d4078bf_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000248,2,http://farm4.staticflickr.com/3828/10998253856_7831115f01_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000327,2,http://farm3.staticflickr.com/2890/10998253076_c9667f2c48_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000421,1,http://farm3.staticflickr.com/2833/10998251856_88217881aa_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000423,1,http://farm6.staticflickr.com/5529/10998161545_9cfd81d265_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000640,1,http://farm3.staticflickr.com/2821/10998377803_e3017d151c_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000013,2,http://farm4.staticflickr.com/3787/10998241126_c2b8e5b65a_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000866,2,http://farm4.staticflickr.com/3784/10998376703_869304b23c_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000108,1,http://farm3.staticflickr.com/2878/10998376403_3cc814c732_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000424,1,http://farm8.staticflickr.com/7292/10998375383_04d8a4fbd3_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000815,1,http://farm4.staticflickr.com/3740/10998374813_a41cd726b7_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000625,1,http://farm4.staticflickr.com/3693/10998373303_8c02804c16_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000419,1,http://farm4.staticflickr.com/3689/10998313714_7e075ea65f_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000675,1,http://farm4.staticflickr.com/3714/10998154805_318f0d6857_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000601,1,http://farm3.staticflickr.com/2835/10998234096_b40285b50c_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000792,2,http://farm4.staticflickr.com/3803/10998152255_26d23ce559_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000011,1,http://farm3.staticflickr.com/2875/10998310024_14c1745f56_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000697,1,http://farm6.staticflickr.com/5515/10998309414_704bf8531d_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000850,2,http://farm6.staticflickr.com/5537/10998151205_02874c8d55_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000850,1,http://farm3.staticflickr.com/2821/10998367363_e72554d239_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000163,2,http://farm6.staticflickr.com/5510/10998150835_9cfac11cae_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000695,1,http://farm4.staticflickr.com/3727/10998231296_00ef4a867b_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000358,1,http://farm6.staticflickr.com/5520/10998366783_a5f6eca10c_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000244,1,http://farm8.staticflickr.com/7290/10998147995_505e3e3503_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000788,1,http://farm8.staticflickr.com/7309/10998147755_6de706af89_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000511,1,http://farm6.staticflickr.com/5538/10998304774_47dff711b8_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000627,3,http://farm4.staticflickr.com/3760/10998362573_2f9e381b08_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000265,1,http://farm3.staticflickr.com/2821/10998145985_7bef879db8_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000074,1,http://farm6.staticflickr.com/5503/10998302994_d810952019_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000829,2,http://farm6.staticflickr.com/5535/10998145355_9c1844d460_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000036,1,http://farm4.staticflickr.com/3830/10998302404_b3167d3538_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000675,2,http://farm3.staticflickr.com/2812/10998144665_1023bc12b8_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000866,1,http://farm8.staticflickr.com/7409/10998301794_aafe33253c_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000754,2,http://farm3.staticflickr.com/2851/10998359573_df6ea86694_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000410,1,http://farm6.staticflickr.com/5533/10998223296_9f9feb282c_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000017,1,http://farm4.staticflickr.com/3750/10998299714_f60a9696f4_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000829,1,http://farm6.staticflickr.com/5543/10998140525_22e0a85841_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000699,2,http://farm3.staticflickr.com/2891/10998140725_fb44ede0d5_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000249,2,http://farm8.staticflickr.com/7362/10998297074_2458ebf314_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000754,1,http://farm8.staticflickr.com/7381/10998353373_d8c7c0acd0_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000278,1,http://farm8.staticflickr.com/7311/10998294484_1a0fc60e9d_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000310,1,http://farm4.staticflickr.com/3818/10998216786_d19ef258cb_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000021,2,http://farm3.staticflickr.com/2863/10998352013_485bc365b3_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000019,1,http://farm6.staticflickr.com/5485/10998293014_249b95e5d2_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000415,1,http://farm3.staticflickr.com/2883/10998293194_2a708f84e0_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000092,1,http://farm6.staticflickr.com/5481/10998292654_31994b9da6_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000769,1,http://farm3.staticflickr.com/2891/10998134985_20096e1a6f_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000345,1,http://farm4.staticflickr.com/3748/10998350383_f86abfdfc7_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000061,1,http://farm8.staticflickr.com/7307/10998134605_dd1a7eb542_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000694,1,http://farm8.staticflickr.com/7341/10998291804_b635688009_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000009,1,http://farm3.staticflickr.com/2886/10998213816_4739e309a2_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000291,1,http://farm4.staticflickr.com/3774/10998348113_e26c787ff9_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000597,1,http://farm6.staticflickr.com/5516/10998346833_58b0dcbda7_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000795,2,http://farm4.staticflickr.com/3706/10998345983_8158228085_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000663,2,http://farm6.staticflickr.com/5483/10998287504_cc617a8c74_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000740,2,http://farm6.staticflickr.com/5497/10998287174_0408f71265_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000332,1,http://farm6.staticflickr.com/5513/10998209706_58b0f13ddc_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000703,1,http://farm4.staticflickr.com/3685/10998343823_6831f0275b_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000240,1,http://farm8.staticflickr.com/7396/10998127515_5617a1613a_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000674,1,http://farm4.staticflickr.com/3713/10998284644_63a162a7a6_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000249,3,http://farm4.staticflickr.com/3737/10998125965_c8930e73b9_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000387,1,http://farm4.staticflickr.com/3781/10998341813_3619dcec0c_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000017,4,http://farm4.staticflickr.com/3781/10998125185_be89956b2d_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000133,1,http://farm6.staticflickr.com/5483/10998340493_fb6bcfbcde_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000019,2,http://farm6.staticflickr.com/5492/10998123845_c2528bc5c4_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000209,1,http://farm4.staticflickr.com/3806/10998281604_893dc0e343_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000017,2,http://farm8.staticflickr.com/7336/10998204156_733eed0b51_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000017,3,http://farm8.staticflickr.com/7438/10998123095_635d766839_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000120,1,http://farm8.staticflickr.com/7364/10998338993_1ce563efbf_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000165,3,http://farm8.staticflickr.com/7361/10998280434_f36d5b20c0_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000705,2,http://farm4.staticflickr.com/3714/10998338513_f798298ed2_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000814,1,http://farm4.staticflickr.com/3834/10998338333_27548d263a_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000792,1,http://farm8.staticflickr.com/7333/10998337783_08063bfee3_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000048,1,http://farm3.staticflickr.com/2869/10998120825_e9b07b03a6_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000722,1,http://farm4.staticflickr.com/3781/10998119915_8798c727b1_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000740,1,http://farm4.staticflickr.com/3746/10998120455_e0c8eb5b23_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000413,1,http://farm4.staticflickr.com/3686/10998336183_cb6cff271d_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000330,1,http://farm6.staticflickr.com/5539/10998276784_e9fd943e28_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000702,1,http://farm8.staticflickr.com/7386/10998333843_30874429b8_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000148,1,http://farm8.staticflickr.com/7453/10998275114_e9a14c8ec7_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000649,1,http://farm3.staticflickr.com/2865/10998197366_9e5f8025bd_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000702,2,http://farm4.staticflickr.com/3688/10998116745_cba81b19d9_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000245,1,http://farm3.staticflickr.com/2833/10998197116_0fca3b3529_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000623,1,http://farm3.staticflickr.com/2856/10998196346_dbb4be3846_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000333,4,http://farm4.staticflickr.com/3780/10998330763_2791a46898_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000097,3,http://farm4.staticflickr.com/3761/10998194966_02e5423670_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000165,2,http://farm3.staticflickr.com/2856/10998330023_61b6656fe5_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000246,1,http://farm8.staticflickr.com/7437/10998271204_2626b94111_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000639,1,http://farm6.staticflickr.com/5529/10998270934_47968cb525_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000009,3,http://farm4.staticflickr.com/3698/10998327853_ecb741669a_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000374,1,http://farm4.staticflickr.com/3805/10998269544_8c961a0237_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000249,1,http://farm3.staticflickr.com/2835/10998191356_d353288fec_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000624,2,http://farm8.staticflickr.com/7330/10998267414_466306ec77_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000021,3,http://farm8.staticflickr.com/7371/10998189116_b40c0610b3_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000327,1,http://farm6.staticflickr.com/5546/10998323543_39f8d78be3_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000515,1,http://farm8.staticflickr.com/7301/10998323013_362060eb99_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000163,1,http://farm8.staticflickr.com/7312/10998263404_7174d2545f_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000694,2,http://farm4.staticflickr.com/3697/10998319513_05cf656410_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000425,1,http://farm4.staticflickr.com/3729/10998102405_a25d0c6c55_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000412,1,http://farm6.staticflickr.com/5537/10998101635_2a3e76ee00_o.jpg
000702570,"CIBBER, Colley.","Plays written by Mr. Cibber, etc",London,"Jacob Tonson; B. Lintot, etc.",1721,0,000247,1,http://farm6.staticflickr.com/5514/10998101625_c1f5f4f7cd_o.jpg
